Column1,Column2,Column3,Column4,NOTE
04-08-2020 00:34:25,"29,2","57,9","20,06",
04-08-2020 01:04:25,"29,1","57,5","19,85",
04-08-2020 01:34:25,"28,9","57,6","19,69",
04-08-2020 02:04:25,"28,9","57,5","19,66",
04-08-2020 02:34:25,"28,9","58,0","19,80",
04-08-2020 03:04:25,"28,8","57,6","19,60",
04-08-2020 03:34:25,"28,7","56,8","19,28",
04-08-2020 04:04:25,"28,6","56,1","18,99",
04-08-2020 04:34:25,"28,5","56,1","18,90",
04-08-2020 05:04:25,"28,5","56,0","18,87",
04-08-2020 05:34:25,"28,4","56,4","18,89",
04-08-2020 06:04:25,"28,4","55,9","18,74",
04-08-2020 06:34:25,"28,4","55,4","18,60",
04-08-2020 07:04:25,"28,4","55,1","18,51",
04-08-2020 07:34:25,"28,4","54,3","18,28",
04-08-2020 08:04:25,"28,7","52,5","18,02",
04-08-2020 08:34:25,"28,8","51,9","17,93",
04-08-2020 09:04:25,"29,1","51,3","18,02",
04-08-2020 09:34:25,"28,9","51,4","17,87",
04-08-2020 10:04:25,"29,1","50,9","17,90",
04-08-2020 10:34:25,"29,4","49,5","17,73",
04-08-2020 11:04:25,"30,6","45,5","17,48",
04-08-2020 11:34:25,"30,4","47,6","18,02",
04-08-2020 12:04:25,"29,7","48,8","17,78",
04-08-2020 12:34:25,"29,5","53,3","19,00",
04-08-2020 13:04:25,"29,5","50,1","18,01",
04-08-2020 13:34:25,"29,8","51,4","18,70",
04-08-2020 14:04:25,"29,9","51,1","18,69",
04-08-2020 14:34:25,"29,8","50,8","18,51",
04-08-2020 15:04:25,"29,7","51,2","18,54",
04-08-2020 15:34:25,"29,7","50,6","18,35",
04-08-2020 16:04:25,"29,7","49,9","18,13",
04-08-2020 16:34:25,"29,5","49,1","17,69",
04-08-2020 17:04:25,"29,4","50,9","18,17",
04-08-2020 17:34:25,"29,3","50,9","18,08",
04-08-2020 18:04:25,"29,1","51,0","17,93",
04-08-2020 18:34:25,"29,0","50,7","17,74",
04-08-2020 19:04:25,"28,8","48,4","16,82",
04-08-2020 19:34:25,"28,7","47,1","16,31",
04-08-2020 20:04:25,"28,6","47,2","16,25",
04-08-2020 20:34:25,"28,5","47,0","16,09",
04-08-2020 21:04:25,"28,4","47,0","16,00",
04-08-2020 21:34:25,"28,2","48,0","16,15",
04-08-2020 22:04:25,"28,2","47,8","16,08",
04-08-2020 22:34:25,"28,1","47,5","15,89",
04-08-2020 23:04:25,"28,0","46,5","15,47",
04-08-2020 23:34:25,"28,0","46,9","15,60",
05-08-2020 00:04:25,"27,8","46,3","15,22",
05-08-2020 00:34:25,"27,8","46,8","15,39",
05-08-2020 01:04:25,"27,7","47,5","15,53",
05-08-2020 01:34:25,"27,5","49,1","15,86",
05-08-2020 02:04:25,"27,5","51,1","16,49",
05-08-2020 02:34:25,"27,4","52,6","16,85",
05-08-2020 03:04:25,"27,4","52,2","16,73",
05-08-2020 03:34:25,"27,2","51,8","16,43",
05-08-2020 04:04:25,"27,1","52,1","16,43",
05-08-2020 04:34:25,"27,1","52,8","16,64",
05-08-2020 05:04:25,"27,1","53,2","16,76",
05-08-2020 05:34:25,"27,1","52,3","16,49",
05-08-2020 06:04:25,"26,9","51,4","16,03",
05-08-2020 06:34:25,"26,9","50,6","15,78",
05-08-2020 07:04:25,"26,8","51,0","15,82",
05-08-2020 07:34:25,"26,9","50,7","15,82",
05-08-2020 08:04:25,"27,2","50,4","16,00",
05-08-2020 08:34:25,"27,7","49,8","16,27",
05-08-2020 09:04:25,"28,1","49,5","16,54",
05-08-2020 09:34:25,"28,2","49,5","16,63",
05-08-2020 10:04:25,"28,5","49,1","16,78",
05-08-2020 10:34:25,"29,3","47,6","17,02",
05-08-2020 11:04:25,"30,5","45,1","17,25",
05-08-2020 11:34:25,"30,2","47,1","17,67",
05-08-2020 12:04:25,"29,6","49,6","17,94",
05-08-2020 12:34:25,"29,8","49,1","17,96",
05-08-2020 13:04:25,"29,9","48,3","17,80",
05-08-2020 13:34:25,"29,8","48,8","17,87",
05-08-2020 14:04:25,"29,8","48,6","17,80",
05-08-2020 14:34:25,"29,9","47,5","17,53",
05-08-2020 15:04:25,"29,8","47,0","17,27",
05-08-2020 15:34:25,"29,6","48,8","17,69",
05-08-2020 16:04:25,"29,5","48,3","17,43",
05-08-2020 16:34:25,"29,6","48,7","17,65",
05-08-2020 17:04:25,"29,5","49,1","17,69",
05-08-2020 17:34:25,"29,4","48,5","17,40",
05-08-2020 18:04:25,"29,3","50,6","17,99",
05-08-2020 18:34:25,"29,1","52,6","18,42",
05-08-2020 19:04:25,"28,8","52,2","18,02",
05-08-2020 19:34:25,"28,5","53,1","18,02",
05-08-2020 20:04:25,"28,4","53,1","17,92",
05-08-2020 20:34:25,"28,2","53,4","17,83",
05-08-2020 21:04:25,"28,1","53,5","17,77",
05-08-2020 21:34:25,"28,0","53,2","17,59",
05-08-2020 22:04:25,"28,0","53,1","17,56",
05-08-2020 22:34:25,"28,0","52,6","17,41",
05-08-2020 23:04:25,"27,9","51,3","16,92",
05-08-2020 23:34:25,"27,8","50,9","16,70",
06-08-2020 00:04:25,"27,7","50,7","16,55",
06-08-2020 00:34:25,"27,6","50,8","16,49",
06-08-2020 01:04:25,"27,5","51,2","16,52",
06-08-2020 01:34:25,"27,4","51,0","16,37",
06-08-2020 02:04:25,"27,3","51,8","16,52",
06-08-2020 02:34:25,"27,1","51,3","16,18",
06-08-2020 03:04:25,"27,0","51,7","16,21",
06-08-2020 03:34:25,"27,0","51,9","16,27",
06-08-2020 04:04:25,"26,9","52,1","16,24",
06-08-2020 04:34:25,"26,8","52,3","16,21",
06-08-2020 05:04:25,"26,8","52,7","16,33",
06-08-2020 05:34:25,"26,7","52,8","16,27",
06-08-2020 06:04:25,"26,6","52,8","16,18",
06-08-2020 06:34:25,"26,5","52,7","16,05",
06-08-2020 07:04:25,"26,7","53,0","16,33",
06-08-2020 07:34:25,"26,8","52,7","16,33",
06-08-2020 08:04:25,"27,1","52,2","16,46",
06-08-2020 08:34:25,"27,6","51,7","16,77",
06-08-2020 09:04:25,"28,1","50,3","16,79",
06-08-2020 09:34:25,"28,2","50,9","17,07",
06-08-2020 10:04:25,"28,5","51,0","17,38",
06-08-2020 10:34:25,"29,1","49,8","17,55",
06-08-2020 11:04:25,"30,4","47,0","17,82",
06-08-2020 11:34:25,"30,2","49,0","18,30",
06-08-2020 12:04:25,"29,5","50,3","18,08",
06-08-2020 12:34:25,"29,6","49,8","18,01",
06-08-2020 13:04:25,"29,7","51,0","18,48",
06-08-2020 13:34:25,"29,7","50,7","18,38",
06-08-2020 14:04:25,"29,6","49,9","18,04",
06-08-2020 14:34:25,"29,8","49,7","18,16",
06-08-2020 15:04:25,"29,7","48,9","17,81",
06-08-2020 15:34:25,"29,6","49,2","17,82",
06-08-2020 16:04:25,"29,7","49,9","18,13",
06-08-2020 16:34:25,"29,5","50,7","18,20",
06-08-2020 17:04:25,"29,3","51,2","18,17",
06-08-2020 17:34:25,"29,3","52,2","18,48",
06-08-2020 18:04:25,"29,3","52,4","18,54",
06-08-2020 18:34:25,"29,3","52,9","18,70",
06-08-2020 19:04:25,"29,2","53,4","18,75",
06-08-2020 19:34:25,"29,1","54,4","18,96",
06-08-2020 20:04:25,"29,1","54,7","19,05",
06-08-2020 20:34:25,"29,0","53,5","18,60",
06-08-2020 21:04:25,"28,9","52,9","18,33",
06-08-2020 21:34:25,"28,7","54,3","18,56",
06-08-2020 22:04:25,"28,6","55,7","18,87",
06-08-2020 22:34:25,"28,6","56,9","19,22",
06-08-2020 23:04:25,"28,5","57,0","19,15",
06-08-2020 23:34:25,"28,4","58,1","19,36",
07-08-2020 00:04:25,"28,3","54,4","18,22",
07-08-2020 00:34:25,"28,3","53,8","18,04",
07-08-2020 01:04:25,"28,1","53,8","17,86",
07-08-2020 01:34:25,"28,0","53,0","17,53",
07-08-2020 02:04:25,"27,8","52,9","17,31",
07-08-2020 02:34:25,"27,7","53,2","17,31",
07-08-2020 03:04:25,"27,6","52,9","17,13",
07-08-2020 03:34:25,"27,6","53,1","17,19",
07-08-2020 04:04:25,"27,5","53,3","17,15",
07-08-2020 04:34:25,"27,4","52,8","16,91",
07-08-2020 05:04:25,"27,4","53,1","17,00",
07-08-2020 05:34:25,"27,3","53,3","16,97",
07-08-2020 06:04:25,"27,2","53,8","17,02",
07-08-2020 06:34:25,"27,3","54,6","17,35",
07-08-2020 07:04:25,"27,3","54,5","17,32",
07-08-2020 07:34:25,"27,4","54,4","17,38",
07-08-2020 08:04:25,"27,8","53,9","17,61",
07-08-2020 08:34:25,"28,2","52,8","17,65",
07-08-2020 09:04:25,"28,6","51,5","17,62",
07-08-2020 09:34:25,"28,8","52,4","18,08",
07-08-2020 10:04:25,"29,0","53,9","18,72",
07-08-2020 10:34:25,"29,6","51,5","18,54",
07-08-2020 11:04:25,"31,0","48,5","18,86",
07-08-2020 11:34:25,"30,8","48,7","18,75",
07-08-2020 12:04:25,"29,9","52,3","19,07",
07-08-2020 12:34:25,"30,0","50,4","18,57",
07-08-2020 13:04:25,"30,0","52,3","19,16",
07-08-2020 13:34:25,"29,7","52,0","18,79",
07-08-2020 14:04:25,"29,7","51,6","18,67",
07-08-2020 14:34:25,"29,6","51,7","18,60",
07-08-2020 15:04:25,"29,4","52,0","18,51",
07-08-2020 15:34:25,"29,6","51,2","18,45",
07-08-2020 16:04:25,"29,5","50,3","18,08",
07-08-2020 16:34:25,"29,4","50,9","18,17",
07-08-2020 17:04:25,"29,4","50,8","18,14",
07-08-2020 17:34:25,"29,3","51,5","18,27",
07-08-2020 18:04:25,"29,1","52,9","18,51",
07-08-2020 18:34:25,"29,0","53,9","18,72",
07-08-2020 19:04:25,"29,0","55,4","19,16",
07-08-2020 19:34:25,"28,9","57,7","19,72",
07-08-2020 20:04:25,"28,8","58,8","19,93",
07-08-2020 20:34:25,"28,8","59,2","20,04",
07-08-2020 21:04:25,"28,6","60,8","20,28",
07-08-2020 21:34:25,"28,5","61,7","20,43",
07-08-2020 22:04:25,"28,4","62,6","20,57",
07-08-2020 22:34:25,"28,4","63,5","20,80",
07-08-2020 23:04:25,"28,4","62,9","20,65",
07-08-2020 23:34:25,"28,2","60,7","19,88",
08-08-2020 00:04:25,"28,2","58,8","19,37",
08-08-2020 00:34:25,"28,1","58,5","19,19",
08-08-2020 01:04:25,"28,1","56,7","18,69",
08-08-2020 01:34:25,"27,9","54,9","17,99",
08-08-2020 02:04:25,"27,9","55,2","18,08",
08-08-2020 02:34:25,"27,8","56,3","18,30",
08-08-2020 03:04:25,"27,8","55,2","17,99",
08-08-2020 03:34:25,"27,7","55,4","17,95",
08-08-2020 04:04:25,"27,6","54,8","17,69",
08-08-2020 04:34:25,"27,5","54,9","17,62",
08-08-2020 05:04:25,"27,5","54,9","17,62",
08-08-2020 05:34:25,"27,5","54,7","17,56",
08-08-2020 06:04:25,"27,5","54,5","17,51",
08-08-2020 06:34:25,"27,4","55,5","17,70",
08-08-2020 07:04:25,"27,5","55,3","17,74",
08-08-2020 07:34:25,"27,6","55,1","17,77",
08-08-2020 08:04:25,"28,0","54,3","17,91",
08-08-2020 08:34:25,"28,4","54,1","18,22",
08-08-2020 09:04:25,"28,7","53,9","18,44",
08-08-2020 09:34:25,"28,9","55,1","18,98",
08-08-2020 10:04:25,"29,1","55,2","19,19",
08-08-2020 10:34:25,"29,6","54,4","19,42",
08-08-2020 11:04:25,"30,9","51,6","19,77",
08-08-2020 11:34:25,"30,9","52,6","20,08",
08-08-2020 12:04:25,"30,1","53,7","19,67",
08-08-2020 12:34:25,"30,1","54,0","19,76",
08-08-2020 13:04:25,"30,1","54,9","20,03",
08-08-2020 13:34:25,"30,1","55,4","20,18",
08-08-2020 14:04:25,"30,1","54,9","20,03",
08-08-2020 14:34:25,"30,2","53,4","19,68",
08-08-2020 15:04:25,"30,3","53,4","19,77",
08-08-2020 15:34:25,"30,4","53,3","19,83",
08-08-2020 16:04:25,"30,4","53,1","19,77",
08-08-2020 16:34:25,"30,3","52,9","19,62",
08-08-2020 17:04:25,"30,2","52,9","19,52",
08-08-2020 17:34:25,"30,0","51,8","19,00",
08-08-2020 18:04:25,"29,9","52,3","19,07",
08-08-2020 18:34:25,"29,8","52,0","18,88",
08-08-2020 19:04:25,"29,7","52,5","18,94",
08-08-2020 19:34:25,"29,6","52,5","18,85",
08-08-2020 20:04:25,"29,5","54,6","19,39",
08-08-2020 20:34:25,"29,5","55,1","19,53",
08-08-2020 21:04:25,"29,4","56,1","19,73",
08-08-2020 21:34:25,"29,3","54,5","19,17",
08-08-2020 22:04:25,"29,3","53,7","18,94",
08-08-2020 22:34:25,"29,2","54,3","19,02",
08-08-2020 23:04:25,"29,1","53,7","18,75",
08-08-2020 23:34:25,"28,9","54,8","18,89",
09-08-2020 00:04:25,"28,9","56,2","19,29",
09-08-2020 00:34:25,"28,7","53,7","18,38",
09-08-2020 01:04:25,"28,6","52,7","17,99",
09-08-2020 01:34:25,"28,6","52,6","17,96",
09-08-2020 02:04:25,"28,5","52,3","17,78",
09-08-2020 02:34:25,"28,3","51,7","17,41",
09-08-2020 03:04:25,"28,2","52,2","17,47",
09-08-2020 03:34:25,"28,2","52,6","17,59",
09-08-2020 04:04:25,"28,1","53,5","17,77",
09-08-2020 04:34:25,"28,0","53,4","17,65",
09-08-2020 05:04:25,"28,0","53,9","17,79",
09-08-2020 05:34:25,"27,9","54,1","17,76",
09-08-2020 06:04:25,"27,9","53,8","17,67",
09-08-2020 06:34:25,"27,9","54,2","17,79",
09-08-2020 07:04:25,"27,9","54,4","17,85",
09-08-2020 07:34:25,"28,1","54,1","17,94",
09-08-2020 08:04:25,"28,4","53,9","18,16",
09-08-2020 08:34:25,"28,9","53,8","18,60",
09-08-2020 09:04:25,"29,2","53,7","18,84",
09-08-2020 09:34:25,"29,4","54,3","19,21",
09-08-2020 10:04:25,"29,6","55,1","19,63",
09-08-2020 10:34:25,"30,1","55,8","20,29",
09-08-2020 11:04:25,"31,4","52,8","20,60",
09-08-2020 11:34:25,"31,4","52,8","20,60",
09-08-2020 12:04:25,"30,6","54,1","20,26",
09-08-2020 12:34:25,"30,6","53,5","20,08",
09-08-2020 13:04:25,"30,7","54,1","20,35",
09-08-2020 13:34:25,"30,7","54,9","20,59",
09-08-2020 14:04:25,"30,7","53,2","20,08",
09-08-2020 14:34:25,"30,9","50,8","19,52",
09-08-2020 15:04:25,"30,9","48,8","18,87",
09-08-2020 15:34:25,"31,0","47,5","18,53",
09-08-2020 16:04:25,"30,9","47,7","18,51",
09-08-2020 16:34:25,"30,7","48,2","18,49",
09-08-2020 17:04:25,"30,4","50,1","18,84",
09-08-2020 17:34:25,"30,3","50,5","18,87",
09-08-2020 18:04:25,"30,2","51,5","19,09",
09-08-2020 18:34:25,"30,0","53,0","19,37",
09-08-2020 19:04:25,"30,0","53,8","19,61",
09-08-2020 19:34:25,"29,9","55,2","19,93",
09-08-2020 20:04:25,"29,8","56,3","20,16",
09-08-2020 20:34:25,"29,8","56,7","20,27",
09-08-2020 21:04:25,"29,8","55,3","19,87",
09-08-2020 21:34:25,"29,7","55,1","19,72",
09-08-2020 22:04:25,"29,5","56,0","19,79",
09-08-2020 22:34:25,"29,3","55,6","19,49",
09-08-2020 23:04:25,"29,3","55,6","19,49",
09-08-2020 23:34:25,"29,1","56,7","19,62",
10-08-2020 00:04:25,"29,1","58,9","20,24",
10-08-2020 00:34:25,"29,0","59,9","20,42",
10-08-2020 01:04:25,"29,0","60,8","20,66",
10-08-2020 01:34:25,"28,8","59,4","20,09",
10-08-2020 02:04:25,"28,8","58,7","19,90",
10-08-2020 02:34:25,"28,7","57,2","19,39",
10-08-2020 03:04:25,"28,6","55,7","18,87",
10-08-2020 03:34:25,"28,6","55,0","18,67",
10-08-2020 04:04:25,"28,4","55,7","18,69",
10-08-2020 04:34:25,"28,3","53,9","18,07",
10-08-2020 05:04:25,"28,3","55,9","18,65",
10-08-2020 05:34:25,"28,2","56,1","18,62",
10-08-2020 06:04:25,"28,1","55,8","18,44",
10-08-2020 06:34:25,"28,1","55,8","18,44",
10-08-2020 07:04:25,"28,1","55,4","18,32",
10-08-2020 07:34:25,"28,4","54,8","18,43",
10-08-2020 08:04:25,"28,7","53,6","18,35",
10-08-2020 08:34:25,"29,2","52,9","18,60",
10-08-2020 09:04:25,"29,5","51,5","18,45",
10-08-2020 09:34:25,"29,6","53,0","19,00",
10-08-2020 10:04:25,"29,9","52,8","19,22",
10-08-2020 10:34:25,"30,3","54,3","20,04",
10-08-2020 11:04:25,"31,6","51,5","20,38",
10-08-2020 11:34:25,"31,6","51,4","20,35",
10-08-2020 12:04:25,"30,8","53,4","20,23",
10-08-2020 12:34:25,"30,9","52,2","19,96",
10-08-2020 13:04:25,"30,9","54,0","20,50",
10-08-2020 13:34:25,"30,9","52,9","20,17",
10-08-2020 14:04:25,"31,0","51,7","19,89",
10-08-2020 14:34:25,"31,0","50,7","19,58",
10-08-2020 15:04:25,"31,0","51,1","19,70",
10-08-2020 15:34:25,"31,0","50,3","19,45",
10-08-2020 16:04:25,"30,9","51,8","19,83",
10-08-2020 16:34:25,"30,8","53,4","20,23",
10-08-2020 17:04:25,"30,7","54,6","20,50",
10-08-2020 17:34:25,"30,6","55,0","20,52",
10-08-2020 18:04:25,"30,5","55,4","20,55",
10-08-2020 18:34:25,"30,3","55,6","20,42",
10-08-2020 19:04:25,"30,3","55,7","20,45",
10-08-2020 19:34:25,"30,2","56,0","20,44",
10-08-2020 20:04:25,"30,0","56,3","20,35",
10-08-2020 20:34:25,"29,9","57,5","20,60",
10-08-2020 21:04:25,"29,7","57,9","20,52",
10-08-2020 21:34:25,"29,7","58,8","20,77",
10-08-2020 22:04:25,"29,6","61,0","21,28",
10-08-2020 22:34:25,"29,5","62,9","21,68",
10-08-2020 23:04:25,"29,5","63,2","21,76",
10-08-2020 23:34:25,"29,4","64,4","21,98",
11-08-2020 00:04:25,"29,4","64,1","21,90",
11-08-2020 00:34:25,"29,3","65,3","22,11",
11-08-2020 01:04:25,"29,2","65,1","21,96",
11-08-2020 01:34:25,"29,2","66,1","22,21",
11-08-2020 02:04:25,"29,1","67,1","22,36",
11-08-2020 02:34:25,"29,1","67,8","22,54",
11-08-2020 03:04:25,"29,0","67,9","22,46",
11-08-2020 03:34:25,"29,0","67,9","22,46",
11-08-2020 04:04:25,"28,8","67,1","22,08",
11-08-2020 04:34:25,"28,8","67,4","22,15",
11-08-2020 05:04:25,"28,7","66,4","21,81",
11-08-2020 05:34:25,"28,6","65,2","21,42",
11-08-2020 06:04:25,"28,5","64,7","21,20",
11-08-2020 06:34:25,"28,6","63,9","21,09",
11-08-2020 07:04:25,"28,5","62,8","20,72",
11-08-2020 07:34:25,"28,6","61,8","20,55",
11-08-2020 08:04:25,"29,0","60,2","20,50",
11-08-2020 08:34:25,"29,4","58,8","20,49",
11-08-2020 09:04:25,"29,6","58,6","20,62",
11-08-2020 09:34:25,"29,8","58,1","20,67",
11-08-2020 10:04:25,"30,1","58,3","21,01",
11-08-2020 10:34:25,"30,4","58,1","21,23",
11-08-2020 11:04:25,"31,7","54,9","21,51",
11-08-2020 11:34:25,"31,8","56,0","21,93",
11-08-2020 12:04:25,"31,0","58,1","21,79",
11-08-2020 12:34:25,"31,1","57,8","21,80",
11-08-2020 13:04:25,"31,1","57,8","21,80",
11-08-2020 13:34:25,"31,1","57,5","21,71",
11-08-2020 14:04:25,"31,2","57,3","21,75",
11-08-2020 14:34:25,"31,1","56,1","21,31",
11-08-2020 15:04:25,"31,1","55,1","21,02",
11-08-2020 15:34:25,"31,1","55,5","21,13",
11-08-2020 16:04:25,"31,1","55,4","21,10",
11-08-2020 16:34:25,"30,9","56,0","21,10",
11-08-2020 17:04:25,"31,0","56,8","21,42",
11-08-2020 17:34:25,"30,8","57,4","21,40",
11-08-2020 18:04:25,"30,7","57,2","21,25",
11-08-2020 18:34:25,"30,6","56,8","21,05",
11-08-2020 19:04:25,"30,5","57,4","21,12",
11-08-2020 19:34:25,"30,4","58,0","21,20",
11-08-2020 20:04:25,"30,2","58,9","21,27",
11-08-2020 20:34:25,"30,1","59,9","21,45",
11-08-2020 21:04:25,"29,9","61,3","21,64",
11-08-2020 21:34:25,"29,7","61,8","21,58",
11-08-2020 22:04:25,"29,7","62,2","21,69",
11-08-2020 22:34:25,"29,5","62,9","21,68",
11-08-2020 23:04:25,"29,5","62,8","21,66",
11-08-2020 23:34:25,"29,4","65,0","22,13",
12-08-2020 00:04:25,"29,3","64,9","22,01",
12-08-2020 00:34:25,"29,2","65,5","22,06",
12-08-2020 01:04:25,"29,2","65,1","21,96",
12-08-2020 01:34:25,"29,1","65,2","21,89",
12-08-2020 02:04:25,"29,0","65,3","21,82",
12-08-2020 02:34:25,"29,0","66,1","22,02",
12-08-2020 03:04:25,"28,9","67,2","22,20",
12-08-2020 03:34:25,"28,8","67,4","22,15",
12-08-2020 04:04:25,"28,7","63,3","21,03",
12-08-2020 04:34:25,"28,6","61,3","20,42",
12-08-2020 05:04:25,"28,5","60,8","20,19",
12-08-2020 05:34:25,"28,3","60,2","19,84",
12-08-2020 06:04:25,"28,3","61,3","20,13",
12-08-2020 06:34:25,"28,2","61,4","20,07",
12-08-2020 07:04:25,"28,2","60,8","19,91",
12-08-2020 07:34:25,"28,4","60,2","19,94",
12-08-2020 08:04:25,"28,7","59,1","19,92",
12-08-2020 08:34:25,"29,1","58,3","20,07",
12-08-2020 09:04:25,"29,4","57,3","20,07",
12-08-2020 09:34:25,"29,7","57,1","20,29",
12-08-2020 10:04:25,"30,0","56,8","20,49",
12-08-2020 10:34:25,"30,4","55,3","20,43",
12-08-2020 11:04:25,"31,6","52,2","20,60",
12-08-2020 11:34:25,"31,6","52,3","20,63",
12-08-2020 12:04:25,"30,9","53,4","20,32",
12-08-2020 12:34:25,"30,9","51,7","19,80",
12-08-2020 13:04:25,"30,9","51,7","19,80",
12-08-2020 13:34:25,"30,9","52,4","20,02",
12-08-2020 14:04:25,"30,9","51,7","19,80",
12-08-2020 14:34:25,"31,0","51,2","19,74",
12-08-2020 15:04:25,"31,0","50,4","19,48",
12-08-2020 15:34:25,"31,0","49,8","19,29",
12-08-2020 16:04:25,"30,9","49,2","19,00",
12-08-2020 16:34:25,"30,8","49,0","18,85",
12-08-2020 17:04:25,"30,6","48,7","18,57",
12-08-2020 17:34:25,"30,5","49,7","18,80",
12-08-2020 18:04:25,"30,3","52,0","19,34",
12-08-2020 18:34:25,"30,2","52,2","19,31",
12-08-2020 19:04:25,"30,1","52,2","19,22",
12-08-2020 19:34:25,"29,9","54,9","19,85",
12-08-2020 20:04:25,"29,8","56,2","20,13",
12-08-2020 20:34:25,"29,7","57,8","20,49",
12-08-2020 21:04:25,"29,6","60,0","21,01",
12-08-2020 21:34:25,"29,6","60,7","21,20",
12-08-2020 22:04:25,"29,5","62,2","21,50",
12-08-2020 22:34:25,"29,4","63,4","21,72",
12-08-2020 23:04:25,"29,3","63,5","21,65",
12-08-2020 23:34:25,"29,4","64,5","22,00",
13-08-2020 00:04:25,"29,2","66,5","22,31",
13-08-2020 00:34:25,"29,2","67,7","22,61",
13-08-2020 01:04:25,"29,3","68,7","22,94",
13-08-2020 01:34:25,"29,1","67,4","22,44",
13-08-2020 02:04:25,"29,0","67,3","22,32",
13-08-2020 02:34:25,"29,0","66,3","22,07",
13-08-2020 03:04:25,"28,8","66,5","21,93",
13-08-2020 03:34:25,"28,8","63,8","21,26",
13-08-2020 04:04:25,"28,6","61,9","20,57",
13-08-2020 04:34:25,"28,5","60,9","20,22",
13-08-2020 05:04:25,"28,4","60,2","19,94",
13-08-2020 05:34:25,"28,3","59,8","19,74",
13-08-2020 06:04:25,"28,3","59,1","19,54",
13-08-2020 06:34:25,"28,2","58,9","19,40",
13-08-2020 07:04:25,"28,2","58,2","19,21",
13-08-2020 07:34:25,"28,3","56,4","18,79",
13-08-2020 08:04:25,"28,7","56,0","19,05",
13-08-2020 08:34:25,"29,1","56,0","19,42",
13-08-2020 09:04:25,"29,5","53,6","19,09",
13-08-2020 09:34:25,"29,7","53,3","19,18",
13-08-2020 10:04:25,"30,0","53,7","19,58",
13-08-2020 10:34:25,"30,3","53,6","19,83",
13-08-2020 11:04:25,"31,7","51,4","20,44",
13-08-2020 11:34:25,"31,7","51,0","20,31",
13-08-2020 12:04:25,"30,9","53,6","20,38",
13-08-2020 12:34:25,"30,9","53,4","20,32",
13-08-2020 13:04:25,"31,0","53,2","20,35",
13-08-2020 13:34:25,"30,9","51,7","19,80",
13-08-2020 14:04:25,"31,0","51,4","19,80",
13-08-2020 14:34:25,"31,0","49,6","19,22",
13-08-2020 15:04:25,"31,1","49,5","19,28",
13-08-2020 15:34:25,"31,0","49,4","19,16",
13-08-2020 16:04:25,"30,9","49,1","18,97",
13-08-2020 16:34:25,"30,9","49,3","19,04",
13-08-2020 17:04:25,"30,8","48,6","18,72",
13-08-2020 17:34:25,"30,6","49,6","18,86",
13-08-2020 18:04:25,"30,5","49,9","18,86",
13-08-2020 18:34:25,"30,4","50,4","18,93",
13-08-2020 19:04:25,"30,2","52,1","19,28",
13-08-2020 19:34:25,"30,1","52,6","19,34",
13-08-2020 20:04:25,"30,0","54,1","19,70",
13-08-2020 20:34:25,"29,9","54,7","19,79",
13-08-2020 21:04:25,"29,7","55,7","19,89",
13-08-2020 21:34:25,"29,7","57,4","20,38",
13-08-2020 22:04:25,"29,6","60,3","21,09",
13-08-2020 22:34:25,"29,5","61,8","21,39",
13-08-2020 23:04:25,"29,4","62,6","21,51",
13-08-2020 23:34:25,"29,3","61,8","21,21",
14-08-2020 00:04:25,"29,1","60,6","20,70",
14-08-2020 00:34:25,"29,0","58,7","20,09",
14-08-2020 01:04:25,"28,9","58,7","20,00",
14-08-2020 01:34:25,"29,0","57,5","19,76",
14-08-2020 02:04:25,"28,9","56,8","19,47",
14-08-2020 02:34:25,"28,7","56,9","19,31",
14-08-2020 03:04:25,"28,6","56,4","19,07",
14-08-2020 03:34:25,"28,5","56,3","18,95",
14-08-2020 04:04:25,"28,4","55,7","18,69",
14-08-2020 04:34:25,"28,4","55,4","18,60",
14-08-2020 05:04:25,"28,3","55,3","18,48",
14-08-2020 05:34:25,"28,2","55,4","18,42",
14-08-2020 06:04:25,"28,2","55,5","18,44",
14-08-2020 06:34:25,"28,1","55,5","18,35",
14-08-2020 07:04:25,"28,1","55,2","18,26",
14-08-2020 07:34:25,"28,2","54,9","18,27",
14-08-2020 08:04:25,"28,5","55,2","18,64",
14-08-2020 08:34:25,"29,0","52,8","18,39",
14-08-2020 09:04:25,"29,4","51,1","18,24",
14-08-2020 09:34:25,"29,6","50,2","18,13",
14-08-2020 10:04:25,"29,9","49,9","18,31",
14-08-2020 10:34:25,"30,2","50,6","18,81",
14-08-2020 11:04:25,"31,5","48,0","19,15",
14-08-2020 11:34:25,"31,6","48,0","19,24",
14-08-2020 12:04:25,"30,8","49,5","19,01",
14-08-2020 12:34:25,"30,8","50,0","19,17",
14-08-2020 13:04:25,"30,9","54,2","20,56",
14-08-2020 13:34:25,"30,9","54,2","20,56",
14-08-2020 14:04:25,"31,0","52,6","20,17",
14-08-2020 14:34:25,"31,1","53,5","20,54",
14-08-2020 15:04:25,"31,1","55,3","21,08",
14-08-2020 15:34:25,"31,1","57,6","21,74",
14-08-2020 16:04:25,"31,0","59,0","22,04",
14-08-2020 16:34:25,"31,0","59,7","22,24",
14-08-2020 17:04:25,"30,9","60,8","22,44",
14-08-2020 17:34:25,"30,7","61,0","22,31",
14-08-2020 18:04:25,"30,6","62,4","22,59",
14-08-2020 18:34:25,"30,5","62,2","22,44",
